,Fault,F1,F97,F2,F78,F3,F4,F5,F53,F6,F7,F56,F8,F9,F10,F55,F52,F11,F12,F13,F14,F15,F16,F17,F18,F19,F41,F44,F20,F90,F21,F22,F23,F24,F25,F26,F27,F28,F92,F29,F98,F30,F31,F32,F33,F34,F35,F36,F37,F84,F96,F38,F39,F40,F42,F43,F45,F46,F47,F85,F48,F49,F50,F51,F83,F54,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F72,F86,F70,F71,F73,F74,F75,F76,F77,F79,F80,F81,F82,F87,F88,F89,F91,F93,F94,F95,F99,F100,F105,F101,F102,F103,F104,F106,F107,F108
F7,0.8093070474461401,0.8201296545341775,0.8090807663375938,0.8452661039812339,0.8095123736120234,0.8481828832822021,0.8323305717101014,0.859681531506982,0.876437266077804,0.8699113580006117,0.0,0.8683377327022034,0.8445921606785062,0.837257172148982,0.8578303250270379,0.8551079146118871,0.8433033290083649,0.8552883668405378,0.8498582595704933,0.8415857966884548,0.8319851508714917,0.780619107205267,0.8251886992112375,0.8348955434851539,0.8187041639011179,0.829570077605936,0.8224994843800786,0.8303076008442962,0.8604502011326417,0.8519746942084754,0.8637998270350646,0.8559303646012459,0.8351945557155291,0.8394830833556204,0.8229962503822527,0.8150198544782938,0.8299335018628917,0.8604497770064666,0.8342046312712224,0.8221041812872155,0.8210214512268056,0.8035943675695059,0.8138697213876482,0.8089019894803986,0.816260425910257,0.8172421088107508,0.8445250223372509,0.8089454980883225,0.8093629001992103,0.8250854618615214,0.8620543228515352,0.8586135742955893,0.8338372921044852,0.8211415166826727,0.8295550995642559,0.8464493024163564,0.7984642966024331,0.8194957233376301,0.8134051888294864,0.8070435966919559,0.810387494428661,0.7767480213701586,0.7713276136186763,0.7816953201112783,0.783945052001278,0.8361577593546439,0.8442417939228565,0.8503340226708626,0.847178076809584,0.8352576327651149,0.8469473208754599,0.8317662773085261,0.850976878008299,0.8364121813972607,0.8525390734090469,0.8252609989580797,0.8085701455650118,0.8181009254826191,0.8068274926735851,0.8163111357840687,0.8141654129567704,0.8055704725837434,0.7872897295326284,0.8341649913620466,0.8161822776254684,0.8682610103319975,0.8167094320460281,0.812952022717826,0.8311323840488203,0.8206848658981417,0.8676576723017921,0.8100544914995612,0.8226156470640913,0.8309733837560986,0.822458369614937,0.8210865652190179,0.8047558947264449,0.8167016494628603,0.7925731051721915,0.7976227944745162,0.833250535384995,0.8161449536281606,0.8232286697420472,0.844237584927019,0.7838130732050419,0.8090288242403292,0.8564527048711339,0.8157193797160808,0.8234733082774
F56,0.7899319500761571,0.820184587386452,0.8054842313064228,0.8266819963683534,0.7992320184750263,0.8499504118405382,0.8305526338091643,0.8355932272378961,0.8711138999435051,0.8695980697262841,0.8683377327022034,0.0,0.8467404879232384,0.8114684557648172,0.8318754238719068,0.8505894392154749,0.809757237739498,0.8574131086629301,0.8335137335546126,0.8145041859411967,0.8195604736775632,0.7710405328832346,0.803807124792527,0.8165190939198967,0.8065343814087433,0.8011115428359825,0.8032892956131725,0.8142034216851628,0.8203255965373574,0.8210348490579643,0.8268547871379418,0.8164579747162293,0.8102895716055388,0.8189052049619012,0.8210355740955196,0.8012521455778727,0.8229902223083378,0.8130757630715373,0.8325461874058402,0.7831071536625556,0.8074397469134682,0.7934911704659657,0.8082383388235513,0.8452210093139629,0.8594373714919034,0.8190585810078466,0.8244299897662961,0.8009670565444427,0.8237343915158771,0.8281028347974339,0.8669823055733981,0.8390109377383848,0.81028296971624,0.8141880451392335,0.8296521266743042,0.8058488051616328,0.7918935519463954,0.810762235474113,0.8112261265038063,0.7870925649741315,0.8269274770672088,0.8043965760335682,0.7959151094331525,0.7827981277134897,0.779073853013737,0.8227722177852057,0.806674606010616,0.8328993224576868,0.8157343764839241,0.7927443489026617,0.8201164868675452,0.8208220755092885,0.8129787793290201,0.8244208461706206,0.8107825406221802,0.8330998269972837,0.7864582234511107,0.7952753704596995,0.7921802719597801,0.8047189053375445,0.7996615734814189,0.7903647129556296,0.7867625294445015,0.8303794309336902,0.8014306114949299,0.8276605692888831,0.8040448494226496,0.8198853986853952,0.8073080850905531,0.8090265664466294,0.8541878681221362,0.7939127426026761,0.8151433624252875,0.8134353318056802,0.8226963509182792,0.8100433096498392,0.8041469100814953,0.7997576140276623,0.7936584008922452,0.8418875030033387,0.839811635218893,0.8024605580342979,0.8311477560045387,0.8185203549960878,0.8018799145403779,0.7902262896847327,0.8216646755919089,0.8078197654924321,0.7923819197148961
F8,0.7843090017549547,0.7929089767099001,0.7819523170933911,0.8100379025770829,0.7795996393184045,0.8462156747435305,0.7992055960445612,0.8267742152100553,0.816905236999991,0.8440035265290653,0.8445921606785062,0.8467404879232384,0.0,0.8189416243210069,0.85265853800895,0.8663751894351908,0.8097436433193059,0.8190001735084365,0.8115813286372084,0.8122281543072595,0.7943974036204985,0.7534370846749184,0.791901809556193,0.791018245019432,0.8085228200428689,0.7817164544255509,0.8020557463847033,0.80053814398701,0.8090771326703059,0.8152721766086038,0.8233998785138401,0.8276864912366285,0.8325545482085768,0.8055468151656137,0.8152192898665397,0.7843631082402054,0.8245993803356042,0.8240203401281521,0.8223147671455598,0.7982730257041961,0.8146762138080293,0.803734870632143,0.8348755145877735,0.7972131890413483,0.8110544164627879,0.7906298057841978,0.8368830684675126,0.7992620279144954,0.7888525392693878,0.8215454746156111,0.8248751223651374,0.8246622735791831,0.8195716448047001,0.8157880658092936,0.8209333856374761,0.7906024935244389,0.7858402672290282,0.8028653163043267,0.79134155786505,0.7866103765698782,0.7922258842996338,0.7841074277549882,0.783052224240751,0.7726398380283205,0.7821775326076967,0.8622859806615766,0.8116364685940431,0.8216826108017258,0.8208609727387033,0.7959855808028145,0.8307047442598066,0.8139869006167713,0.8135644258504253,0.8076889964453227,0.8124875274588442,0.8282954856868217,0.7891517253017586,0.8022156463878128,0.7934513007644669,0.7912522071697505,0.8344496541061586,0.7866919756503465,0.7727333082892156,0.8036685510813508,0.8169182059981159,0.8209859765251875,0.7940625941862478,0.7930631800586182,0.8279376655784585,0.7966056663619663,0.8294864964037907,0.7724115540868279,0.8308242578239358,0.8158238779672824,0.8078929003796722,0.8005339444845259,0.7994604289620614,0.8028626886154775,0.7879989942261627,0.7890894602349587,0.8126657317697946,0.7907324314324093,0.8013135968689562,0.8034308839046012,0.7939317089056632,0.7678749085934355,0.7944799755457538,0.7731940459838104,0.7811817385223756
F9,0.7891184376036798,0.7802159076803349,0.7819723843209161,0.7894390352903824,0.7836494194689377,0.8145192650646398,0.8032769621823859,0.820109744559564,0.8016080938179965,0.8313604529184513,0.837257172148982,0.8114684557648172,0.8189416243210069,0.0,0.826828387111339,0.8346802818654068,0.812995140284027,0.8009049849264438,0.8358681765362851,0.8272374018756312,0.8414086968094677,0.794239165791576,0.8446351249687705,0.8339331058139803,0.8175854853425498,0.8188727123347853,0.8484744151122875,0.8543169967546183,0.8239654176679552,0.8524215497242137,0.8524873469873697,0.8705825362362267,0.8439326191897963,0.8226208418204902,0.8147997851489662,0.7901435911542671,0.8284340001004316,0.7986853714872029,0.8436583850242507,0.7847212162534385,0.8141189736052854,0.8172647423115325,0.8162608999310175,0.8076534350791371,0.799587238199797,0.7955757456995959,0.824631752842147,0.8206907366525827,0.8120742391089039,0.8111384119014464,0.8236688527244829,0.8914574299906789,0.8478059207220509,0.8474460161743876,0.8783399407483619,0.8427337089715714,0.8458850643674317,0.8352403403903235,0.8343772760005598,0.8240621955555572,0.8152559719197148,0.762254412122942,0.7937771449333104,0.834941961990945,0.8233466279071167,0.8232387165083,0.8593580318013335,0.8501184900844607,0.8498043370057757,0.8420320163815767,0.8773006963649215,0.8311601102083344,0.8419429095455174,0.8268686530931606,0.8511047801188795,0.8428540998580687,0.8312770038018864,0.8208727197828098,0.8037730887931315,0.8259781692674848,0.820587215061652,0.8256103229713078,0.8036902698963683,0.8073589645523318,0.7874564504338254,0.8361621009392065,0.8068130153230632,0.8262403882548106,0.8029465628303606,0.7883346817413882,0.8126165935816835,0.7623539026532414,0.8191445740993064,0.8226518482147744,0.818936245014606,0.8376593927714798,0.7942538662845884,0.8207015366550853,0.7847983617196038,0.7845041099395811,0.8452150938444436,0.7811391225490452,0.8031816147540467,0.8151662220828374,0.7767118133102143,0.7585990090780361,0.7944677808741031,0.7821908249778745,0.7825039061280727
F10,0.7874304467391735,0.7820548023541872,0.7875140074807868,0.8041454615356644,0.7665573942532268,0.8088349690916561,0.8170714247326009,0.8279528767014719,0.8332420956098158,0.8641483483953158,0.8578303250270379,0.8318754238719068,0.85265853800895,0.826828387111339,0.0,0.8535031254642751,0.8274015872118919,0.8336872122227889,0.8350224164782313,0.8133974967135997,0.8080870525005344,0.750071417362492,0.7760562883532885,0.7842646200544143,0.7939018080131982,0.7883965182701113,0.8051082789716255,0.8209142410518395,0.838857215164036,0.845368652002889,0.8461296473927742,0.8115351951783493,0.8384932045818948,0.8088528485463614,0.7883707217127094,0.7772898881689332,0.7797355130929382,0.7790826811758552,0.8356754636931746,0.7718956756021467,0.7879389459171854,0.7816276778902629,0.827843913637109,0.7903932328545553,0.7942403358173442,0.8007538781704494,0.810387091512617,0.8262582174780719,0.801999818429684,0.8188565882325881,0.8454001241081918,0.8347940786279714,0.8402453204745368,0.8325317093583863,0.8520606461808331,0.8031453734831911,0.7685278367471812,0.7925586544787786,0.8087566846813843,0.776871275220911,0.8033723650526232,0.7362754450781521,0.7558770560168206,0.7746176480767986,0.7881561679324565,0.853305795945259,0.8353738532234374,0.8699598319633617,0.8234205207403854,0.8329324490604263,0.8255640926452474,0.8014400377374036,0.8231147029538055,0.7851880796497902,0.8172089838472784,0.8253324858681576,0.7806857802104852,0.7867742055717355,0.785603547364942,0.80318210324129,0.8175863299899758,0.7747555397194785,0.7498354905438313,0.8040929216358033,0.8140610830380071,0.8455641791294822,0.8224535166044087,0.7855181649980127,0.7970259780087039,0.7958880518268501,0.8472911305839311,0.7775613827256808,0.8227051418619207,0.8383890348297924,0.8212637764534243,0.8003492496281734,0.7970151172836012,0.8069068559831,0.7870619437805111,0.7866195845200462,0.8429606056301144,0.7846986135076645,0.8136514335213871,0.8107387878448239,0.7773294743978482,0.777142327678675,0.8123884067089906,0.7807186304695521,0.7869945809460608
F55,0.8174174403823314,0.8058325137369753,0.8344580464708627,0.8430346679728364,0.8013976808164046,0.8619653536244578,0.8256854670746445,0.847528131079821,0.8275292673040234,0.871962598268857,0.8551079146118871,0.8505894392154749,0.8663751894351908,0.8346802818654068,0.8535031254642751,0.0,0.8407252027733653,0.8335641987797754,0.8423363933537047,0.8317218846740316,0.8251154219756686,0.7957053936623186,0.8246200197534272,0.8357480754348046,0.8225251517618096,0.8201161922738055,0.8205993665158123,0.8365437409508277,0.8369775176132823,0.848913080481393,0.8375748938713405,0.8407295617098112,0.857497446278635,0.8487213110216955,0.8072525844883384,0.7858776026297873,0.8422357716349803,0.8176408940819593,0.8416343712083824,0.8016682279916832,0.8332152401620245,0.8255180960134622,0.8332679677150895,0.8137274057755548,0.817459370588268,0.8153682564881243,0.831384663747355,0.8249556988304534,0.8457476667787498,0.8392371529117056,0.8583594294421136,0.8562256292717207,0.847579664649098,0.838113616877965,0.8311416541510571,0.8134754152727542,0.8040189403742679,0.8239871557149385,0.8271665530512519,0.810876220906793,0.8335960160224198,0.7955802521585991,0.7696345395297612,0.8116876005780763,0.7973759737521353,0.8799191158720446,0.8434832655118129,0.845669835232249,0.8507867362152739,0.8232545612237101,0.8422969746417668,0.8261300629001017,0.8400024926825223,0.8367495685979032,0.8434769286982905,0.8423314034422047,0.8110891735049601,0.8215659165356108,0.8291979669186815,0.8320849556510393,0.8362469515208234,0.8169879143496281,0.7924018227438915,0.8408469008318395,0.8050191226541614,0.8557038554683075,0.8202951487368607,0.8209623660864865,0.8343109021043236,0.8295107840082143,0.8421067319676783,0.7837970845510314,0.8346024175569636,0.8423015226989353,0.8223946074915696,0.8138349811038106,0.8264321198434105,0.8218459304372995,0.808636466048027,0.810791427388441,0.8502832565254546,0.7901426789061078,0.8565905979871282,0.8238323809384207,0.8006672291037797,0.8125918926466029,0.8096364093336652,0.8223056605063044,0.7966213349833213
F52,0.7971467348996383,0.8004992160381273,0.8125728646683208,0.8394185060123058,0.8030730173704087,0.8215426290923941,0.8608095507826861,0.8287535539314771,0.8159753400419298,0.8147740908420312,0.8433033290083649,0.809757237739498,0.8097436433193059,0.812995140284027,0.8274015872118919,0.8407252027733653,0.0,0.867511885501908,0.8361368103163425,0.8231897983038929,0.8123620036572572,0.8044817765601358,0.8065179295815724,0.7995558801867845,0.8373901205815535,0.8624931561721083,0.788718357985937,0.7794981301730579,0.8247472307150824,0.8307732024212109,0.8234392500328045,0.8261068494159268,0.8063523829783179,0.8133905384417943,0.816782278842159,0.7859937161119832,0.76661602208452,0.7949998299135386,0.8066188258528979,0.7934537754183144,0.7979564962433244,0.7707702449203765,0.787299362585981,0.8157191076534751,0.8279224322896783,0.852265806493238,0.794157934808395,0.8044738167843792,0.7999536425235343,0.8208354763367873,0.8194302383632754,0.8219610507343812,0.8525037588598926,0.7971018281280472,0.7926977713707665,0.8100174687801673,0.7798117466399046,0.7869527175775686,0.799156496993587,0.7872874948574768,0.7963517435755152,0.757649153896228,0.7563613802328683,0.7827767603427083,0.769766620239106,0.803284112662919,0.8118003388290503,0.7984026748197456,0.82518193866909,0.7877434891146926,0.8221143436304417,0.7905157588012005,0.8312298637972915,0.8009725122851541,0.8167421889250799,0.8036595749384068,0.7816701927666266,0.8020605338527729,0.7881401365262708,0.7823769329210802,0.8106392405685974,0.7823644335718751,0.7940648382668392,0.872154534197102,0.7953330516498741,0.818255410795522,0.8156554562728573,0.809118102005179,0.803479319233798,0.8093502247356253,0.8225936564001151,0.8024541087062425,0.8180639706557249,0.8161568703173608,0.7991651830519133,0.8109671743913508,0.7950824521282027,0.7979681062742338,0.8011275372991202,0.8100194861477088,0.8127088817095849,0.8003387766843613,0.8397297543339589,0.8526859494974512,0.7774352282977356,0.8055222985215471,0.8430454247018709,0.7978983449219951,0.8250732545589647
F11,0.7672906499890729,0.7882451974274984,0.7833579077856869,0.8120928859756088,0.8160143395135824,0.8341931175562406,0.8345574851106401,0.8412399984878816,0.8819837350242744,0.8296185177829379,0.8552883668405378,0.8574131086629301,0.8190001735084365,0.8009049849264438,0.8336872122227889,0.8335641987797754,0.867511885501908,0.0,0.873681570269899,0.8267413458265712,0.8179341201892952,0.7907914801058199,0.8186068931820983,0.8162858474450667,0.8448144431337116,0.853688773629452,0.779971619703937,0.7859725612402985,0.8374031930852028,0.8221634831242357,0.8286509601177243,0.8313945278348316,0.8004032547410435,0.8185680078432189,0.816355140351612,0.8186326454771633,0.7768443850868294,0.7861645691377017,0.8007246722259309,0.7984867855396658,0.8052054390651554,0.7950931050538079,0.7768119275952544,0.8384821956290847,0.8419308098631997,0.8721173530631224,0.8073437860986281,0.8165952474642411,0.8371698486443577,0.8306203121516051,0.8500581652259331,0.8623515314496545,0.8225777511224346,0.7870689964621187,0.8092684129097337,0.7987789984936327,0.7983457362406521,0.7991955901239305,0.7791587107130847,0.7961000445417821,0.8080018615113997,0.7633662102176627,0.7650235913127318,0.7958087116111139,0.7916824366804966,0.8174168524367087,0.8014651332987022,0.8082973395835391,0.8261487614234455,0.7872054257649909,0.8047475848885397,0.7931625131640238,0.8050614565066829,0.8065809863089769,0.8141185257644448,0.8088406102707115,0.7862239552193524,0.8035402366037767,0.7760038777060664,0.777947448317646,0.8024405326733927,0.798657400422493,0.7801108734255084,0.869531259286035,0.8416893330664464,0.8359070920658683,0.8465511489572403,0.8362081573372331,0.783448343533193,0.8279538427776891,0.8324783221394074,0.8248134773799414,0.7975524326117645,0.8146199563457264,0.8077233029361723,0.8026423758116804,0.7813370073154702,0.7863978571950123,0.7630206106907673,0.8433890902753365,0.8009379797144801,0.7993955480519459,0.8335055641370366,0.8401334421763506,0.7706688024427131,0.7813732136316773,0.8205235835657272,0.7858936140130041,0.8077538095347419
F12,0.7931426263936179,0.8004015160061283,0.7962712889786678,0.8128013846611212,0.7977716110296714,0.8330673948003091,0.829470901930779,0.8239595757261563,0.8672218944147726,0.8421971827714577,0.8498582595704933,0.8335137335546126,0.8115813286372084,0.8358681765362851,0.8350224164782313,0.8423363933537047,0.8361368103163425,0.873681570269899,0.0,0.8497645950527184,0.849549834007664,0.7839181164403836,0.7836370765824666,0.8138427671944679,0.8068951285986614,0.8313333722276948,0.8334377230318862,0.8416271034341758,0.8295278048418813,0.8352342195462156,0.8593511766220945,0.8648811384055827,0.8291675096134676,0.8256475550464349,0.8500065780853858,0.8212933206248131,0.8195485401081988,0.8006974003212032,0.8421599767633761,0.7874914432749256,0.8040259331474959,0.7657153647649414,0.8136050571927302,0.8257656373957873,0.81674618871338,0.8354244853246368,0.8315635845163124,0.7871539239708616,0.8277446809842325,0.8422087948706107,0.8405219711221512,0.8573524544217155,0.8346168190129465,0.8306363806611536,0.8455545158052447,0.8334198604033561,0.7865473523170418,0.825290480980107,0.8270889083750772,0.8289774533809162,0.808686063083878,0.7580786885060987,0.777377795214733,0.7730027785929653,0.7765371980968919,0.817318710729057,0.8342072345222579,0.840075962262382,0.8574289334470345,0.8405171546102033,0.8707402282006799,0.8480143780090447,0.852068797576862,0.8435318582694158,0.8518834123737619,0.8541300976410654,0.8259430327469559,0.8093177108823612,0.7910549737588946,0.7982625270112192,0.8012437712470409,0.8271740173618789,0.7703534914634619,0.8318425477805208,0.7902935143702245,0.8649499645586478,0.9197325628098093,0.806823885034888,0.8273487339291248,0.8448754840431385,0.8387310674088269,0.8167821716534879,0.8252242682276283,0.8525900783003157,0.8185908122886721,0.8472849125620718,0.8326195052555289,0.841510639645302,0.8106106043577401,0.8020375623119271,0.8525752271780449,0.8189610213389309,0.8399843701657019,0.8438746209895721,0.7788567827194637,0.783564493150431,0.8277178783243246,0.7901402233242839,0.8102840781244229
F13,0.7912092707454033,0.793304657892869,0.7844811676105927,0.7949175104135074,0.7868371880701461,0.8168393340069351,0.8276240097387848,0.8101096278027923,0.8249926707781323,0.823732532653976,0.8415857966884548,0.8145041859411967,0.8122281543072595,0.8272374018756312,0.8133974967135997,0.8317218846740316,0.8231897983038929,0.8267413458265712,0.8497645950527184,0.0,0.8509355389903728,0.7987325463901442,0.8230576864078656,0.8282067240649319,0.8006641058807691,0.8131952820462033,0.8091779962954688,0.8219261944147149,0.8387199489246278,0.8427984134073613,0.8403358168506891,0.8559057808032915,0.8482989024009298,0.800544670230198,0.828395183542062,0.7877662049809467,0.806908202756506,0.7877182470490799,0.8224761119251114,0.7829348381998211,0.8284719033051433,0.7982512402043416,0.7910361487783025,0.7971827495095984,0.79084453098912,0.8274870829140811,0.8145306938063666,0.7922730825061282,0.8038884068205652,0.8071835876140175,0.8223112722340467,0.8341561501129824,0.8589926717641015,0.8191444565014443,0.8324814059444008,0.8175854175182766,0.8070948914142906,0.8052467754945399,0.8311465491712499,0.8502889425662222,0.842075972658395,0.7840789293566343,0.7724642667404914,0.7730789788016665,0.7880872154626868,0.8167997651241053,0.8246617687742367,0.8229291027908276,0.8476786027411407,0.8212844754545412,0.854423182968287,0.8119615452379748,0.8294610537831959,0.8237627596300932,0.8344320515923825,0.8245131649087122,0.8411589409244193,0.858079233583202,0.7802751681294734,0.8056499138944324,0.862523590466199,0.8758027984831748,0.7884846434797896,0.8268693292066917,0.7964306365067988,0.8309852288194902,0.8434245926984306,0.8161616175195813,0.854554613413257,0.8299941637162944,0.8302146241316515,0.7750547224509088,0.8260350271670845,0.8336571269930586,0.8180971927056634,0.8297242399061335,0.8152560524906917,0.8036723864688483,0.7813379257963364,0.7858432817924209,0.8396705194217267,0.8011361250019281,0.8345274391042776,0.8267056761659766,0.772727600591985,0.7780595940379541,0.8069435690262885,0.7736743706802239,0.7839407512344948
F14,0.7801972593865096,0.7897722519855951,0.8020523732760306,0.7997201046476098,0.7991006210230808,0.8061414605564612,0.8347958499717674,0.8139828839567905,0.8253046965007947,0.8244560674919512,0.8319851508714917,0.8195604736775632,0.7943974036204985,0.8414086968094677,0.8080870525005344,0.8251154219756686,0.8123620036572572,0.8179341201892952,0.849549834007664,0.8509355389903728,0.0,0.8179353732255934,0.8339009349640564,0.8628239205185874,0.7915792374346384,0.8448552550911588,0.8410474396828541,0.8413845317954844,0.8278758859499765,0.8348083179927895,0.8291110286623447,0.84815030918476,0.8140068629328961,0.8036601735498642,0.8119510949765525,0.7787029652048362,0.7977929730409064,0.7819269199751342,0.8375077938477273,0.7728244638384306,0.8236420859130071,0.8015621610862986,0.7830031229332299,0.8014648352292136,0.7924286823974911,0.8201351741485109,0.8211557909401166,0.8011122481016891,0.8255252153173039,0.8382644723003059,0.833852541012271,0.831036926847701,0.8366818210501209,0.8485156013668074,0.8718478773597396,0.850513179412266,0.8289398127029878,0.8373364283001064,0.8400261473073284,0.8532055921762776,0.832010881965627,0.8034816272676439,0.7879048015924462,0.7934227270046973,0.7863799111924038,0.8226383375554783,0.8244202413618931,0.8238795125894065,0.8298944625875034,0.817762986076948,0.8361341692584379,0.8077947543939892,0.8240596480807559,0.8149991022603937,0.8411718826863035,0.8258240133033192,0.8264642547652274,0.8168821162049812,0.786519793020094,0.8268044768979228,0.7971307143324017,0.8331085236220802,0.8189336147891229,0.8283361939638874,0.7915965747243531,0.8307267697081491,0.8300419989955938,0.8417921376901062,0.7999810822489934,0.8013696371132684,0.8113808888576047,0.7714587649411927,0.8053310375010747,0.828908645447995,0.8097916712912401,0.8396934032499769,0.8074569105675116,0.8118954161695372,0.7980914747822827,0.7847706596986733,0.8413547112715639,0.8057508661484545,0.8314216302448463,0.8306770409244426,0.7891545011538197,0.7794330080554902,0.8012541247140161,0.7808007288162042,0.7824112392205005
F15,0.7476876779198076,0.7751613243209806,0.7525746713017534,0.7684256932813907,0.8121813843117212,0.7908677137243962,0.7885874245919683,0.7923104851976507,0.7855304092036791,0.7590797225464577,0.780619107205267,0.7710405328832346,0.7534370846749184,0.794239165791576,0.750071417362492,0.7957053936623186,0.8044817765601358,0.7907914801058199,0.7839181164403836,0.7987325463901442,0.8179353732255934,0.0,0.8122104660627968,0.8128215629750292,0.836848577893951,0.8182914511273857,0.7644268104596137,0.7724083739100869,0.795649003691261,0.770020235573551,0.769561087861404,0.8144998726163487,0.783566046583009,0.7912781743323791,0.7715617983095576,0.7570514997912462,0.7727950524612256,0.7641715451023451,0.7824064544385784,0.7560835361167602,0.7897669370647259,0.8346801440719298,0.7682018689089913,0.7865560342823404,0.7779461294197336,0.7850278635244732,0.7905486348875004,0.8208629702265835,0.8233173750988811,0.766772508352906,0.7720373877821598,0.8037554071541829,0.7937704579077125,0.7753158923561998,0.7920796083658573,0.7558446760980931,0.7957969888180282,0.7752295883473403,0.7810568885243864,0.7872131119873359,0.774314563918053,0.7614637465984707,0.7401659256414609,0.7874348656976372,0.7719983297725058,0.7722227851698864,0.7802286787436074,0.7582401705422577,0.805297313090288,0.7719375988818765,0.7780107090357367,0.7533496551961346,0.766215081887762,0.8036649597308757,0.781605545956839,0.7683129753463533,0.782436418354116,0.7856630552397913,0.7601719970642118,0.7766035886971138,0.7737150992574636,0.7939324093580904,0.7851172105498084,0.8004100215814275,0.7722571072955083,0.788829476636769,0.7724494606631593,0.8009043752286507,0.7872521965828527,0.770677209719655,0.7622553624159246,0.7561720004324617,0.7515347045779472,0.7645867753227302,0.7540214264908641,0.7706099449754755,0.7621416523779523,0.7783508120791767,0.7378807537077734,0.7836343542709772,0.8014869156574038,0.7725197079409906,0.7921942433648166,0.8064153316127788,0.7792922648439995,0.7737612711115335,0.7444586174895749,0.7618616462748,0.7683289873069339
